FOOD_NM,INGREDIENTS,TYPE,Quantity
잡채(중등)@,당근,반찬,24604.037077778852
햄파슬리전(2개_중등)@,파슬리,반찬,16397.790179667103
청포도음료/플리또(중등)@,주스(포도주스),후식,27295.441232129302
메추리알간장조림(중등)@,고추(붉은고추(홍고추)),반찬,16050.66925341235
참나물배채무침(중등)@,배,반찬,16397.790179667103
돼지고기후라이드/청마요소스@,배,반찬,16397.790179667103
알타리무김치/1일(중등)@,마늘/김치제조용,김치,51001.191551999895
김치치즈밥@,멥쌀(백미),밥,133715.50784673748
수제웨지감자/케첩@,감자,반찬,14629.183888448904
닭통날개구이/75g(중등)@,닭고기(닭날개)/냉장,반찬,16414.118598468518
나박김치(영양/중),김치(나박김치),김치,34157.2024565103
트로피컬쥬스/풀(중등)@,혼합주스(오렌지망고주스),후식,27295.441232129302
간장계란밥(중등)@,멥쌀(백미),밥,133715.50784673748
노각무침(중등)@,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
언양너비아니/숙주파채(중등)@,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
제리뽀(중등)@,푸딩,후식,27295.441232129302
대만식샌드위치/수제(중등)@,달걀,후식,20422.302508058412
수제아이스티/복숭아(중등)@,설탕(백설탕),후식,28295.126181832005
찰보리밥(중등)@,멥쌀(백미),밥,133715.50784673748
닭곰탕(중등)@,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
부추연근겉절이(중등)@,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
코다리고구마강정(중등)@,"땅콩/볶은것, 껍질제거(깐것), 조각낸것",반찬,17412.569761358358
건새우아욱국(중등)@,"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
조랭이떡볶이/눈꽃치즈(중등)@,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
맛밤쏙함박/소스(중등)@,"사과(부사, 후지)",반찬,16397.790179667103
수제요구르트/후르츠링(중등)@,바나나,후식,27295.441232129302
스팸마요덮밥(중등)@,멥쌀(백미),밥,133715.50784673748
김치콩나물국(중등)@,"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
깻잎찜(중등)@,당근,반찬,24604.037077778852
닭다리꼬지튀김/소스(중등)@,해바라기유,반찬,16397.790179667103
알타리무김치(영양),김치(총각김치),김치,34157.2024565103
귤반개(중등_하우스)@,감귤(밀감),후식,25658.67219735661
통밀밥(중등)@,멥쌀(백미),밥,133715.50784673748
삼치포데리소스구이(중등),"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
멜론(중등)@,멜론(머스크멜론),후식,34208.11884026004
율무밥As,멥쌀(백미),밥,133715.50784673748
우거지갈비탕Aas,마늘,국,55473.535196435994
참나물무침A,마늘,반찬,33614.545313458046
생선버섯탕수s,마늘,반찬,33614.545313458046
배추김치As,김치(배추김치),김치,107287.29966076983
캐플주스Aas,주스(당근주스),후식,27295.441232129302
현미밥As,멥쌀(백미),밥,133715.50784673748
대구지리Aas,마늘,반찬,33614.545313458046
아몬드우엉조림Aas,땅콩,반찬,16397.790179667103
훈제오븐닭구이Aas,해바라기유,반찬,16397.790179667103
블루베리Aas,블루베리,후식,27295.441232129302
현미밥(흔들도시락)A,멥쌀(백미),밥,133715.50784673748
김치볶음(흔들도시락)Aa,마늘,김치,51001.191551999895
비엔나멸치볶음(흔들도시락)A,마늘,반찬,33614.545313458046
오믈렛(흔들도시락)Aa,당근,밥,89468.92476920386
김자반(흔들도시락)A,김자반,반찬,16397.790179667103
바나나As,바나나,후식,27295.441232129302
요구르트(런)Aas,발효유(드링크요구르트),후식,41726.183624146004
잔치국수Aas,당근,밥,89468.92476920386
아몬드팬케익Aas,아몬드,후식,27295.441232129302
청포도(시들러스)Aas,포도(청포도(시들러스)),후식,11171.084605102675
기장수수밥As,기장,밥,79709.69166727668
어묵국Aas,마늘,국,55473.535196435994
우엉콩조림As,땅콩,반찬,16397.790179667103
오이김치As,김치(오이소박이),김치,34157.2024565103
새우브로콜리숙회Aas,"사과(부사, 후지)/친환경",반찬,33165.73187218026
참외As,참외,후식,27295.441232129302
발아흑미밥As,멥쌀(발아흑미),밥,97451.64613112505
김치콩나물국Aas,마늘,국,55473.535196435994
팽이버섯무침s,레몬,반찬,16866.58304678555
수제함박스테이크Aas,배,반찬,16397.790179667103
석박지As,김치(섞박지),김치,34157.2024565103
오렌지As,오렌지,후식,27295.441232129302
보리밥As,멥쌀(백미),밥,133715.50784673748
들깨무채국Aas,당근,국,45130.09327053666
가자미빵가루튀김Aas,마늘,반찬,33614.545313458046
김구이As,김(구운김)/조미한것,반찬,15956.50129845893
총각김치As,김치(총각김치),김치,34157.2024565103
요구르트(짜요짜요)A,발효유(짜먹는요구르트)/딸기맛,후식,41726.183624146004
발아현미밥As,멥쌀(백미),밥,133715.50784673748
쇠고기미역국Aas,마늘,국,55473.535196435994
시금치나물Aas,당근,반찬,24604.037077778852
삼겹살주꾸미볶음s,"사과(부사, 후지)/친환경",반찬,33165.73187218026
인절미(콩)As,떡(인절미),후식,27295.441232129302
토마토스파게티(이태리)As,토마토,밥,73959.57056144191
수제수박주스A,수박,후식,27219.990746609703
생크림케익A,조각케이크(생크림조각케이크),후식,27295.441232129302
오이피클Aas,피클(오이피클),반찬,16397.790179667103
마카로니콘샐러드A,사과,후식,27295.441232129302
차조밥As,멥쌀(백미),밥,133715.50784673748
닭개장Aas,마늘,반찬,33614.545313458046
콩나물무침Aas,마늘,반찬,33614.545313458046
브로콜리새우볶음Aas,마늘,반찬,33614.545313458046
차수수밥As,멥쌀(백미),밥,133715.50784673748
대구탕Aas,마늘,국,55473.535196435994
감자닭찜Aas,당근,반찬,24604.037077778852
숙주우엉잡채A,마늘,반찬,33614.545313458046
토마토카프레제샐러드Aas,토마토,후식,27944.26327483935
낙지볶음밥Aas,멥쌀(백미),밥,133715.50784673748
콩나물국Aas,마늘,국,55473.535196435994
나박김치As,김치(나박김치),김치,34157.2024565103
닭꼬치Aas,물엿,반찬,16397.790179667103
사과As,"사과(부사, 후지)/친환경",후식,34677.13686648993
완두콩밥As,멥쌀(백미),밥,133715.50784673748
꽃게탕As,마늘,국,55473.535196435994
모듬장조림(돈육)Aas,당근,반찬,24604.037077778852
올방개묵김무침A,피망(홍피망),반찬,16397.790179667103
열무김치As,김치(열무김치),김치,27581.623853143174
황태콩나물무국Aas,마늘,국,55473.535196435994
쫄면무침Aas,"사과(부사, 후지)/친환경",반찬,33165.73187218026
쇠고기버섯불고기Aas,배,반찬,16397.790179667103
스승의날케익A,케이크(치즈쌀케이크),후식,24171.646090295915
연두부새우탕Aas,마늘,국,55473.535196435994
돼지갈비찜Aas,밤,반찬,16397.790179667103
비름나물무침Aas,마늘,반찬,33614.545313458046
칠분도미밥As,멥쌀(백미),밥,133715.50784673748
애호박된장찌개Aas,마늘,국,55473.535196435994
참나물된장무침Aas,마늘,반찬,33614.545313458046
두부구이/양념장Aas,당근,반찬,24604.037077778852
보쌈김치As,김치(보쌈김치),김치,34157.2024565103
골드키위As,키위(골드참다래),후식,38376.09003059513
제육덮밥Aas,멥쌀(백미),밥,133715.50784673748
미역된장국As,마늘,국,55473.535196435994
배As,배,후식,27295.441232129302
꿀떡As,떡(꿀떡),후식,27295.441232129302
잡곡밥As,멥쌀(백미),밥,133715.50784673748
쇠고기무국Aas,마늘,국,55473.535196435994
오리주물럭Aas,마늘,반찬,33614.545313458046
도라지진미채볶음A,"도라지/껍질제거(깐것), 실채",반찬,16644.280814174657
깍두기As,김치(깍두기),김치,35265.159558566724
맑은두부동태국Aas,마늘,국,55473.535196435994
김치도토리묵무침Aas,마늘,김치,51001.191551999895
단호박베이컨볶음as,마늘,반찬,33614.545313458046
수박As,수박,후식,27219.990746609703
불고기낙지전골Aas,무(조선무),국,38056.59529507
닭갈비Aas,마늘,반찬,33614.545313458046
다시마부각Aas,설탕(황설탕),반찬,16059.602360116329
적포도(레드글러브)A,포도(레드글로브),후식,11171.084605102675
기장밥As,기장,밥,79709.69166727668
햄모듬찌개As,마늘,국,55473.535196435994
어향소스가지튀김A,마늘,반찬,33614.545313458046
훈제오리고기Aas,오리고기/슬라이스,반찬,16397.790179667103
베트남쌀국수Aas,레몬,밥,79511.81053741204
춘권/짜조(쉬림프롤)Aa,해바라기유,반찬,16397.790179667103
백김치s,김치(백김치),김치,33211.84182294899
골든파인애플Aas,파인애플/비가식부위제거,반찬,16397.790179667103
해산물샐러드Aas,마늘,반찬,33614.545313458046
닭곰탕(감자)Aas,마늘,반찬,33614.545313458046
쥐포우엉조림Aas,마늘,반찬,33614.545313458046
코다리강정(양념치킨)Aas,마늘,반찬,33614.545313458046
체리As,체리,반찬,16397.790179667103
리치주스A,과채주스(패션후르츠천연과즙),후식,27192.2901834496
들깨수제비국Aas,양파,국,24509.337847844214
알감자조림Aas,마늘,반찬,33614.545313458046
어묵떡잡채Aas,당근,반찬,24604.037077778852
돈육카레라이스Aas,멥쌀(백미),밥,133715.50784673748
오이맛살냉채A,양파,반찬,11895.382785516169
닭강정Aas,땅콩/볶은것,반찬,16559.186847303496
강낭콩밥As,멥쌀(백미),밥,133715.50784673748
갈비탕Aas,마늘,국,55473.535196435994
달걀찜Aas,당근,반찬,24604.037077778852
해물칠리소스볶음A,마늘,반찬,33614.545313458046
현미수수밥As,멥쌀(백미),밥,133715.50784673748
근대된장국Aas,마늘,국,55473.535196435994
새우크림까스A,양파,반찬,11895.382785516169
맑은감자국Aas,마늘,국,55473.535196435994
머위대들깨볶음Aas,마늘,반찬,33614.545313458046
생강향고등어데리야키Aas,생강/껍질제거(깐것),반찬,17240.592818570156
깻잎김치As,김치(깻잎김치),김치,33100.03825851125
할맥보리밥As,멥쌀(백미),밥,133715.50784673748
북어달걀국Aas,마늘,국,55473.535196435994
폭찹Aas,마늘,반찬,33614.545313458046
부추전Aas,당근,반찬,24604.037077778852
토마토파인즙As,토마토,후식,27944.26327483935
날치알김치볶음밥Aas,멥쌀(백미),밥,133715.50784673748
당근케익A,"호두/껍질제거(깐것), 다진것",후식,28066.1090947921
육개장Aas,마늘,국,55473.535196435994
참나물들깨무침Aas,당근,반찬,24604.037077778852
깐풍새우탕수A,마늘,반찬,33614.545313458046
과일샐러드(딸기요플레드레싱)Aas,땅콩/볶은것,후식,27703.12159017493
동태알탕Aas,마늘,반찬,33614.545313458046
애호박새우살볶음Aas,마늘,반찬,33614.545313458046
돈육바베큐구이As,파인애플,반찬,16397.790179667103
바지락열무된장국Aas,마늘,국,55473.535196435994
해파리냉채Aas,배,반찬,16397.790179667103
쇠고기청경채볶음Aas,마늘,반찬,33614.545313458046
해물탕Aas,마늘,국,55473.535196435994
아삭고추무침As,마늘,반찬,33614.545313458046
감자전As,감자,반찬,14629.183888448904
닭봉구이As,마늘,반찬,33614.545313458046
녹두닭죽Aas,밤,반찬,16397.790179667103
떡볶이(고추장)Aas,당근,반찬,24604.037077778852
핫도그Aas,핫도그,반찬,16516.872430409006
두부새우젓국Aas,마늘,국,55473.535196435994
양배추쌈Aas,마늘,반찬,33614.545313458046
귤As,감귤(임온주),후식,27716.230286294027
요구르트(야쿠르트)A,발효유(액상요구르트),후식,41508.907688836836
탕평채Aas,당근,반찬,24604.037077778852
훈제오리구이와무쌈As,오리고기/슬라이스,반찬,16397.790179667103
망고용과샐러드Aas,망고,후식,27295.441232129302
콩나물오이냉국as,콩나물,국,37599.81763583613
모듬견과류조림A,땅콩/삶은것,후식,27231.753430676967
임연수카레구이Aas,생강/껍질제거(깐것),반찬,17240.592818570156
자장잡채밥Aas,멥쌀(백미),밥,133715.50784673748
팽이미소된장국Aas,마늘,국,55473.535196435994
수제깨찰빵Aas,달걀,반찬,9577.335253789577
자두As,자두,후식,27295.441232129302
버팔로윙As,마늘,반찬,33614.545313458046
오절판/무쌈Aas,당근,반찬,24604.037077778852
파래자반,파래자반,반찬,16397.790179667103
수제함박스테이크,배,반찬,16397.790179667103
브로콜리땅콩소스무침,"땅콩/볶은것, 껍질제거(깐것), 조각낸것",반찬,17412.569761358358
차수수밥(현미),기능성기장(칼슘강화),밥,79988.395169427
가츠오장국,무(조선무)/세척한것,국,46113.248561831664
새우또띠아,양파/껍질제거(깐것),반찬,25176.290572047375
불고기비빔밥,멥쌀(백미)/친환경,밥,86871.10993897004
조각케이크,조각케이크(초코조각케이크),후식,27295.441232129302
오리주물럭,당근,반찬,24604.037077778852
데리야끼소스(연어오븐구이),배,반찬,16397.790179667103
연어오븐구이,"연어살/구이용, 껍질있는것(안깐것)",반찬,22122.601844099507
깨순나물무침,당근,반찬,24604.037077778852
수제탕수육,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
저염쌈장,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
보리밥(현미),기능성기장(칼슘강화),밥,79988.395169427
달걀후라이,달걀,반찬,9577.335253789577
가자미살튀김&양념소스,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
곤드레나물밥&양념간장,멥쌀(백미)/친환경,밥,86871.10993897004
햄모듬찌개&조랭이떡사리,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
양송이크림스프,양파/껍질제거(깐것),반찬,25176.290572047375
기장밥(현미),기능성기장(칼슘강화),밥,79988.395169427
편육(수육),"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
설렁탕(당면사리),"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
곤약젤리,젤리음료/사과맛,후식,27295.441232129302
핫도그&케첩,핫도그/냉동,후식,28274.116695335288
흑미밥(현미),기능성기장(칼슘강화),밥,79988.395169427
해물떡볶음,당근,반찬,24604.037077778852
수제요거트(시리얼),시리얼(곡물(귀리)시리얼),후식,27455.412881972574
망고,아이스망고,후식,27295.441232129302
참치채소비빔밥,멥쌀(백미)/친환경,밥,86871.10993897004
반반순살치킨,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
딸기잼,잼(딸기잼)/소포장,후식,27295.441232129302
북어계란국,마늘/친환경,국,48331.75100325114
수육/상추쌈,상추,반찬,16397.790179667103
배추김치(제조),"마늘/껍질제거(깐것), 꼭지제거",김치,30809.207088077244
새송이들깨볶음,당근,반찬,24604.037077778852
갈치카레튀김,갈치,반찬,16397.790179667103
갓된장무침,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
코다리순살강정,"명태(코다리)/구이용, 내장제거, 비가식부위제거, 절단된것",반찬,16397.790179667103
